shift_minutes,correlation
-3.800000000000000000e+01,9.298021947933782227e-01
-3.600000000000000000e+01,9.356168579693817655e-01
-3.400000000000000000e+01,9.414527386094369010e-01
-3.200000000000000000e+01,9.473296280579700523e-01
-3.000000000000000000e+01,9.532303070860579375e-01
-2.800000000000000000e+01,9.590468368894705664e-01
-2.600000000000000000e+01,9.646003154151452375e-01
-2.400000000000000000e+01,9.697358540528289161e-01
-2.200000000000000000e+01,9.743792416333179052e-01
-2.000000000000000000e+01,9.785301565717122729e-01
-1.800000000000000000e+01,9.822309262444468558e-01
-1.600000000000000000e+01,9.855351200402102663e-01
-1.400000000000000000e+01,9.884896629604871254e-01
-1.200000000000000000e+01,9.911325060521716246e-01
-1.000000000000000000e+01,9.934946054915083646e-01
-8.000000000000000000e+00,9.955868149631990072e-01
-6.000000000000000000e+00,9.973764274043120936e-01
-4.000000000000000000e+00,9.987814304092553774e-01
-2.000000000000000000e+00,9.996882885130092822e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.996882885130092822e-01
4.000000000000000000e+00,9.987814304092553774e-01
6.000000000000000000e+00,9.973764274043120936e-01
8.000000000000000000e+00,9.955868149631990072e-01
1.000000000000000000e+01,9.934946054915083646e-01
1.200000000000000000e+01,9.911325060521716246e-01
1.400000000000000000e+01,9.884896629604871254e-01
1.600000000000000000e+01,9.855351200402102663e-01
1.800000000000000000e+01,9.822309262444468558e-01
2.000000000000000000e+01,9.785301565717122729e-01
2.200000000000000000e+01,9.743792416333179052e-01
2.400000000000000000e+01,9.697358540528289161e-01
2.600000000000000000e+01,9.646003154151452375e-01
2.800000000000000000e+01,9.590468368894705664e-01
3.000000000000000000e+01,9.532303070860579375e-01
3.200000000000000000e+01,9.473296280579700523e-01
3.400000000000000000e+01,9.414527386094369010e-01
3.600000000000000000e+01,9.356168579693817655e-01
3.800000000000000000e+01,9.298021947933782227e-01
4.000000000000000000e+01,9.239828116538001401e-01
4.200000000000000000e+01,9.181270571485252718e-01
4.400000000000000000e+01,9.122050309357171427e-01
4.600000000000000000e+01,9.062101420836446986e-01
4.800000000000000000e+01,9.001747183180457412e-01
5.000000000000000000e+01,8.941677835232795246e-01
5.200000000000000000e+01,8.882826357544031382e-01
5.400000000000000000e+01,8.826120296563099155e-01
5.600000000000000000e+01,8.772146115023152779e-01
5.800000000000000000e+01,8.721037149621817530e-01
6.000000000000000000e+01,8.672556480519333366e-01
6.200000000000000000e+01,8.626291751861266954e-01
6.400000000000000000e+01,8.582073988885438043e-01
6.600000000000000000e+01,8.540218958743640565e-01
6.800000000000000000e+01,8.501437997920923140e-01
7.000000000000000000e+01,8.466654883358714079e-01
7.200000000000000000e+01,8.436814170787165779e-01
7.400000000000000000e+01,8.412747778629129369e-01
7.600000000000000000e+01,8.395053091386192046e-01
7.800000000000000000e+01,8.384003831307899057e-01
8.000000000000000000e+01,8.379740548132369460e-01
8.200000000000000000e+01,8.382642195480505265e-01
8.400000000000000000e+01,8.393366163747526532e-01
8.600000000000000000e+01,8.412593311399926277e-01
8.800000000000000000e+01,8.440755042209489023e-01
9.000000000000000000e+01,8.477748787305103839e-01
9.200000000000000000e+01,8.523103028772531786e-01
9.400000000000000000e+01,8.576526951892851081e-01
9.600000000000000000e+01,8.637887449064239886e-01
9.800000000000000000e+01,8.706620835706060380e-01
1.000000000000000000e+02,8.781330930181826533e-01
1.020000000000000000e+02,8.859916227615255435e-01
1.040000000000000000e+02,8.940039212168738869e-01
1.060000000000000000e+02,9.019559818915288130e-01
1.080000000000000000e+02,9.096871810098760003e-01
1.100000000000000000e+02,9.171022449479669936e-01
1.120000000000000000e+02,9.241416025528496059e-01
1.140000000000000000e+02,9.307429027600846450e-01
1.160000000000000000e+02,9.368302963333103861e-01
1.180000000000000000e+02,9.423249140784485389e-01
1.200000000000000000e+02,9.471665812928777850e-01
1.220000000000000000e+02,9.513391300187172828e-01
1.240000000000000000e+02,9.548549269143588036e-01
1.260000000000000000e+02,9.576966574352666628e-01
1.280000000000000000e+02,9.598067386976051329e-01
1.300000000000000000e+02,9.611378468598084091e-01
1.320000000000000000e+02,9.616881532755903184e-01
1.340000000000000000e+02,9.615139228218592127e-01
1.360000000000000000e+02,9.607071328013578881e-01
1.380000000000000000e+02,9.593357916754258197e-01
1.400000000000000000e+02,9.574508577045063307e-01
1.420000000000000000e+02,9.551376692023945125e-01
1.440000000000000000e+02,9.525025499657888695e-01
1.460000000000000000e+02,9.496319227637162186e-01
1.480000000000000000e+02,9.465725457198382875e-01
1.500000000000000000e+02,9.433411904434905182e-01
1.520000000000000000e+02,9.399692462119877412e-01
1.540000000000000000e+02,9.365242626086557332e-01
1.560000000000000000e+02,9.330512980411195256e-01
1.580000000000000000e+02,9.295222645319698440e-01
1.600000000000000000e+02,9.258994020987219020e-01
1.620000000000000000e+02,9.222284197172375686e-01
1.640000000000000000e+02,9.186331673881016346e-01
1.660000000000000000e+02,9.151997350928141595e-01
1.680000000000000000e+02,9.118919508059442069e-01
1.700000000000000000e+02,9.086580969390039009e-01
1.720000000000000000e+02,9.055458892910180912e-01
1.740000000000000000e+02,9.026269311573290599e-01
1.760000000000000000e+02,8.999601865061338524e-01
1.780000000000000000e+02,8.977067941941617724e-01
1.800000000000000000e+02,8.961181800104051076e-01
1.820000000000000000e+02,8.953535361425588590e-01
1.840000000000000000e+02,8.953898866411712509e-01
1.860000000000000000e+02,8.961295107714076780e-01
1.880000000000000000e+02,8.975908775678671514e-01
1.900000000000000000e+02,8.999159711454017829e-01
1.920000000000000000e+02,9.031274873727148655e-01
1.940000000000000000e+02,9.069708369485536270e-01
1.960000000000000000e+02,9.109808125560822090e-01
1.980000000000000000e+02,9.146577727063442964e-01
2.000000000000000000e+02,9.176729605065815365e-01
