shift_minutes,correlation
-6.000000000000000000e+01,nan
-5.800000000000000000e+01,nan
-5.600000000000000000e+01,nan
-5.400000000000000000e+01,nan
-5.200000000000000000e+01,nan
-5.000000000000000000e+01,nan
-4.800000000000000000e+01,nan
-4.600000000000000000e+01,nan
-4.400000000000000000e+01,nan
-4.200000000000000000e+01,nan
-4.000000000000000000e+01,nan
-3.800000000000000000e+01,nan
-3.600000000000000000e+01,nan
-3.400000000000000000e+01,nan
-3.200000000000000000e+01,4.967064865882068747e-01
-3.000000000000000000e+01,6.496010363457571657e-01
-2.800000000000000000e+01,7.665560192285528762e-01
-2.600000000000000000e+01,8.352451163087356578e-01
-2.400000000000000000e+01,8.699272342683357362e-01
-2.200000000000000000e+01,8.810794684986291703e-01
-2.000000000000000000e+01,8.762473771793065636e-01
-1.800000000000000000e+01,8.639988871871902010e-01
-1.600000000000000000e+01,8.525658555575913455e-01
-1.400000000000000000e+01,8.478402354107114069e-01
-1.200000000000000000e+01,8.535396276487593470e-01
-1.000000000000000000e+01,8.717847311775135388e-01
-8.000000000000000000e+00,9.016170512894159383e-01
-6.000000000000000000e+00,9.374988429831023762e-01
-4.000000000000000000e+00,9.706650702337457082e-01
-2.000000000000000000e+00,9.927716219586724122e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.927716219586724122e-01
4.000000000000000000e+00,9.706650702337457082e-01
6.000000000000000000e+00,9.374988429831023762e-01
8.000000000000000000e+00,9.016170512894159383e-01
1.000000000000000000e+01,8.717847311775135388e-01
1.200000000000000000e+01,8.535396276487593470e-01
1.400000000000000000e+01,8.478402354107114069e-01
1.600000000000000000e+01,8.525658555575913455e-01
1.800000000000000000e+01,8.639988871871902010e-01
2.000000000000000000e+01,8.762473771793065636e-01
2.200000000000000000e+01,8.810794684986291703e-01
2.400000000000000000e+01,8.699272342683357362e-01
2.600000000000000000e+01,8.352451163087356578e-01
2.800000000000000000e+01,7.665560192285528762e-01
3.000000000000000000e+01,6.496010363457571657e-01
3.200000000000000000e+01,4.967064865882068747e-01
3.400000000000000000e+01,nan
3.600000000000000000e+01,nan
3.800000000000000000e+01,nan
4.000000000000000000e+01,nan
4.200000000000000000e+01,nan
4.400000000000000000e+01,nan
4.600000000000000000e+01,nan
4.800000000000000000e+01,nan
5.000000000000000000e+01,nan
5.200000000000000000e+01,nan
5.400000000000000000e+01,nan
5.600000000000000000e+01,nan
5.800000000000000000e+01,nan
6.000000000000000000e+01,nan
