shift_minutes,correlation
-8.400000000000000000e+01,-1.106637519514482998e-01
-8.200000000000000000e+01,-9.235359608417324784e-02
-8.000000000000000000e+01,-8.938913383438064353e-02
-7.800000000000000000e+01,-9.683413606032274801e-02
-7.600000000000000000e+01,-1.087576248839380866e-01
-7.400000000000000000e+01,-1.210064392422258023e-01
-7.200000000000000000e+01,-1.317790210110317828e-01
-7.000000000000000000e+01,-1.406194278775183826e-01
-6.800000000000000000e+01,-1.469533542908277868e-01
-6.600000000000000000e+01,-1.491590696214187273e-01
-6.400000000000000000e+01,-1.448949269054345124e-01
-6.200000000000000000e+01,-1.323521944435219477e-01
-6.000000000000000000e+01,-1.119343208811450913e-01
-5.800000000000000000e+01,-8.721265075568558622e-02
-5.600000000000000000e+01,-6.265255082921407370e-02
-5.400000000000000000e+01,-4.004316923372669423e-02
-5.200000000000000000e+01,-1.817531251577256257e-02
-5.000000000000000000e+01,5.108216151250900318e-03
-4.800000000000000000e+01,3.142234531912172640e-02
-4.600000000000000000e+01,6.150102652338095693e-02
-4.400000000000000000e+01,9.538806266809309042e-02
-4.200000000000000000e+01,1.326904035474719690e-01
-4.000000000000000000e+01,1.729601431938636025e-01
-3.800000000000000000e+01,2.160399257784959559e-01
-3.600000000000000000e+01,2.616739053169794826e-01
-3.400000000000000000e+01,3.084672469468617839e-01
-3.200000000000000000e+01,3.532555984474943234e-01
-3.000000000000000000e+01,3.916698198055847402e-01
-2.800000000000000000e+01,4.198215806158545615e-01
-2.600000000000000000e+01,4.363425099302419841e-01
-2.400000000000000000e+01,4.436904469078712943e-01
-2.200000000000000000e+01,4.478621900336231532e-01
-2.000000000000000000e+01,4.565206858476244522e-01
-1.800000000000000000e+01,4.763840464332012581e-01
-1.600000000000000000e+01,5.110495420187574078e-01
-1.400000000000000000e+01,5.607337156244064369e-01
-1.200000000000000000e+01,6.239359403465142284e-01
-1.000000000000000000e+01,6.985546538744115130e-01
-8.000000000000000000e+00,7.807964831184860399e-01
-6.000000000000000000e+00,8.631636696101158135e-01
-4.000000000000000000e+00,9.345358504216348949e-01
-2.000000000000000000e+00,9.830130743388688641e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.830130743388688641e-01
4.000000000000000000e+00,9.345358504216348949e-01
6.000000000000000000e+00,8.631636696101158135e-01
8.000000000000000000e+00,7.807964831184860399e-01
1.000000000000000000e+01,6.985546538744115130e-01
1.200000000000000000e+01,6.239359403465142284e-01
1.400000000000000000e+01,5.607337156244064369e-01
1.600000000000000000e+01,5.110495420187574078e-01
1.800000000000000000e+01,4.763840464332012581e-01
2.000000000000000000e+01,4.565206858476244522e-01
2.200000000000000000e+01,4.478621900336231532e-01
2.400000000000000000e+01,4.436904469078712943e-01
2.600000000000000000e+01,4.363425099302419841e-01
2.800000000000000000e+01,4.198215806158545615e-01
3.000000000000000000e+01,3.916698198055847402e-01
3.200000000000000000e+01,3.532555984474943234e-01
3.400000000000000000e+01,3.084672469468617839e-01
3.600000000000000000e+01,2.616739053169794826e-01
3.800000000000000000e+01,2.160399257784959559e-01
4.000000000000000000e+01,1.729601431938636025e-01
4.200000000000000000e+01,1.326904035474719690e-01
4.400000000000000000e+01,9.538806266809309042e-02
4.600000000000000000e+01,6.150102652338095693e-02
4.800000000000000000e+01,3.142234531912172640e-02
5.000000000000000000e+01,5.108216151250900318e-03
5.200000000000000000e+01,-1.817531251577256257e-02
5.400000000000000000e+01,-4.004316923372669423e-02
5.600000000000000000e+01,-6.265255082921407370e-02
5.800000000000000000e+01,-8.721265075568558622e-02
6.000000000000000000e+01,-1.119343208811450913e-01
6.200000000000000000e+01,-1.323521944435219477e-01
6.400000000000000000e+01,-1.448949269054345124e-01
6.600000000000000000e+01,-1.491590696214187273e-01
6.800000000000000000e+01,-1.469533542908277868e-01
7.000000000000000000e+01,-1.406194278775183826e-01
7.200000000000000000e+01,-1.317790210110317828e-01
7.400000000000000000e+01,-1.210064392422258023e-01
7.600000000000000000e+01,-1.087576248839380866e-01
7.800000000000000000e+01,-9.683413606032274801e-02
8.000000000000000000e+01,-8.938913383438064353e-02
8.200000000000000000e+01,-9.235359608417324784e-02
8.400000000000000000e+01,-1.106637519514482998e-01
8.600000000000000000e+01,-1.451309992057457365e-01
8.800000000000000000e+01,-1.911838086192630404e-01
9.000000000000000000e+01,-2.402002545803340328e-01
9.200000000000000000e+01,-2.838049600878986833e-01
9.400000000000000000e+01,-3.183201543511682274e-01
9.600000000000000000e+01,-3.453953050042216644e-01
9.800000000000000000e+01,-3.686408859372476976e-01
1.000000000000000000e+02,-3.894916899763349871e-01
1.020000000000000000e+02,-4.068899145918346560e-01
1.040000000000000000e+02,-4.205462752669037463e-01
1.060000000000000000e+02,-4.319242795266086121e-01
1.080000000000000000e+02,-4.425306833381250637e-01
1.100000000000000000e+02,-4.531300872841419469e-01
1.120000000000000000e+02,-4.641017202567442879e-01
1.140000000000000000e+02,-4.757485601128443875e-01
1.160000000000000000e+02,-4.883707746299184027e-01
1.180000000000000000e+02,-5.022116215979461895e-01
1.200000000000000000e+02,-5.172927052466984588e-01
1.220000000000000000e+02,-5.333536851219878860e-01
1.240000000000000000e+02,-5.500101512120352254e-01
1.260000000000000000e+02,-5.669166501363126498e-01
1.280000000000000000e+02,-5.837285269042004066e-01
1.300000000000000000e+02,-6.000262135568504851e-01
1.320000000000000000e+02,-6.154635503362982929e-01
1.340000000000000000e+02,-6.299263077608584505e-01
1.360000000000000000e+02,-6.434075355241981597e-01
1.380000000000000000e+02,-6.558022327645218752e-01
1.400000000000000000e+02,-6.668653272786916331e-01
1.420000000000000000e+02,-6.762421135104100811e-01
1.440000000000000000e+02,-6.835302077411998800e-01
1.460000000000000000e+02,-6.884448215239734603e-01
1.480000000000000000e+02,-6.908970812382411175e-01
1.500000000000000000e+02,-6.908547868377546974e-01
1.520000000000000000e+02,-6.882057298986687943e-01
1.540000000000000000e+02,-6.827954060730372365e-01
1.560000000000000000e+02,-6.745794307585492033e-01
1.580000000000000000e+02,-6.637282294641889679e-01
1.600000000000000000e+02,-6.505900490869050978e-01
1.620000000000000000e+02,-6.356240915917925616e-01
1.640000000000000000e+02,-6.193836262374589063e-01
1.660000000000000000e+02,-6.023824419432480815e-01
1.680000000000000000e+02,-5.848032276919240546e-01
1.700000000000000000e+02,-5.663109481987388394e-01
1.720000000000000000e+02,-5.461150469804856300e-01
1.740000000000000000e+02,-5.231535577072959908e-01
1.760000000000000000e+02,-4.962939889407769756e-01
1.780000000000000000e+02,-4.645643142923600588e-01
1.800000000000000000e+02,-4.272764809036026512e-01
1.820000000000000000e+02,-3.839291225596906387e-01
1.840000000000000000e+02,-3.341501415312872481e-01
1.860000000000000000e+02,-2.778942426345079042e-01
1.880000000000000000e+02,-2.156515309364798461e-01
1.900000000000000000e+02,-1.483468961025277699e-01
1.920000000000000000e+02,-7.708622461165372253e-02
1.940000000000000000e+02,-3.134002098329366232e-03
1.960000000000000000e+02,7.165786328690254559e-02
1.980000000000000000e+02,1.432007173166728875e-01
2.000000000000000000e+02,2.034304536544604414e-01
