shift_minutes,correlation
-1.400000000000000000e+01,9.884705981229389149e-01
-1.200000000000000000e+01,9.911143696051579743e-01
-1.000000000000000000e+01,9.934784401709786383e-01
-8.000000000000000000e+00,9.955738091492566388e-01
-6.000000000000000000e+00,9.973675595754474266e-01
-4.000000000000000000e+00,9.987769273247708579e-01
-2.000000000000000000e+00,9.996870888721108850e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.996870888721108850e-01
4.000000000000000000e+00,9.987769273247708579e-01
6.000000000000000000e+00,9.973675595754474266e-01
8.000000000000000000e+00,9.955738091492566388e-01
1.000000000000000000e+01,9.934784401709786383e-01
1.200000000000000000e+01,9.911143696051579743e-01
1.400000000000000000e+01,9.884705981229389149e-01
1.600000000000000000e+01,9.855156333561524429e-01
1.800000000000000000e+01,9.822109887953324181e-01
2.000000000000000000e+01,9.785095645993503455e-01
2.200000000000000000e+01,9.743576997786976834e-01
2.400000000000000000e+01,9.697128574030108306e-01
2.600000000000000000e+01,9.645752890723774398e-01
2.800000000000000000e+01,9.590194659816034806e-01
3.000000000000000000e+01,9.532010703275364261e-01
3.200000000000000000e+01,9.473003495126294249e-01
3.400000000000000000e+01,9.414260257507681695e-01
3.600000000000000000e+01,9.355948044998585456e-01
3.800000000000000000e+01,9.297863702825415189e-01
4.000000000000000000e+01,9.239751445446342526e-01
4.200000000000000000e+01,9.181296421982928502e-01
4.400000000000000000e+01,9.122186286134248423e-01
4.600000000000000000e+01,9.062332224031125483e-01
4.800000000000000000e+01,9.002046084372464785e-01
5.000000000000000000e+01,8.942028975392439794e-01
5.200000000000000000e+01,8.883232576349320286e-01
5.400000000000000000e+01,8.826590478106003390e-01
5.600000000000000000e+01,8.772681266569181124e-01
5.800000000000000000e+01,8.721624749402251409e-01
6.000000000000000000e+01,8.673168420915821075e-01
6.200000000000000000e+01,8.626889946409945775e-01
6.400000000000000000e+01,8.582623967483167249e-01
6.600000000000000000e+01,8.540699228130363974e-01
6.800000000000000000e+01,8.501837990026411829e-01
7.000000000000000000e+01,8.466962300901101912e-01
7.200000000000000000e+01,8.437002772156294572e-01
7.400000000000000000e+01,8.412783508593346671e-01
7.600000000000000000e+01,8.394914682889004220e-01
7.800000000000000000e+01,8.383695377312538888e-01
8.000000000000000000e+01,8.379289042015758415e-01
8.200000000000000000e+01,8.382088357267711842e-01
8.400000000000000000e+01,8.392755493783705667e-01
8.600000000000000000e+01,8.411965524422287954e-01
8.800000000000000000e+01,8.440131990839118137e-01
9.000000000000000000e+01,8.477131143496445809e-01
9.200000000000000000e+01,8.522486913798655861e-01
9.400000000000000000e+01,8.575923627809530769e-01
9.600000000000000000e+01,8.637321871134004958e-01
9.800000000000000000e+01,8.706130162983666265e-01
1.000000000000000000e+02,8.780968507197277617e-01
1.020000000000000000e+02,8.859726811965257243e-01
1.040000000000000000e+02,8.940027977180259322e-01
1.060000000000000000e+02,9.019705254343518552e-01
1.080000000000000000e+02,9.097168715422944141e-01
1.100000000000000000e+02,9.171505931092213126e-01
1.120000000000000000e+02,9.242143672565176216e-01
1.140000000000000000e+02,9.308429464150401733e-01
1.160000000000000000e+02,9.369522905875473651e-01
1.180000000000000000e+02,9.424553322761702878e-01
1.200000000000000000e+02,9.472909560820345076e-01
1.220000000000000000e+02,9.514497882584412869e-01
1.240000000000000000e+02,9.549504427075768964e-01
1.260000000000000000e+02,9.577759935836493987e-01
1.280000000000000000e+02,9.598683344979284104e-01
1.300000000000000000e+02,9.611811666404446175e-01
1.320000000000000000e+02,9.617103322623078432e-01
1.340000000000000000e+02,9.615077020043463207e-01
1.360000000000000000e+02,9.606664573398212559e-01
1.380000000000000000e+02,9.592611444294463219e-01
1.400000000000000000e+02,9.573451026472582504e-01
1.420000000000000000e+02,9.549988714042384474e-01
1.440000000000000000e+02,9.523236749728944961e-01
1.460000000000000000e+02,9.494072865939807704e-01
1.480000000000000000e+02,9.463042196699298358e-01
1.500000000000000000e+02,9.430368507757446173e-01
1.520000000000000000e+02,9.396355949331596236e-01
1.540000000000000000e+02,9.361683600814399986e-01
1.560000000000000000e+02,9.326836310941440944e-01
1.580000000000000000e+02,9.291534966162153797e-01
1.600000000000000000e+02,9.255381515429808026e-01
1.620000000000000000e+02,9.218849812035717628e-01
1.640000000000000000e+02,9.183233559243889621e-01
1.660000000000000000e+02,9.149385909096153791e-01
1.680000000000000000e+02,9.116785857816034344e-01
1.700000000000000000e+02,9.084742504206895219e-01
1.720000000000000000e+02,9.053758781327987393e-01
1.740000000000000000e+02,9.024719810396214514e-01
1.760000000000000000e+02,8.998307243939025479e-01
1.780000000000000000e+02,8.976129242307955280e-01
1.800000000000000000e+02,8.960703525054001251e-01
1.820000000000000000e+02,8.953546096334182858e-01
1.840000000000000000e+02,8.954194999881862627e-01
1.860000000000000000e+02,8.961464911910262954e-01
1.880000000000000000e+02,8.975563524899869972e-01
1.900000000000000000e+02,8.998195442566288005e-01
1.920000000000000000e+02,9.029944124003790318e-01
1.940000000000000000e+02,9.068378480381550366e-01
1.960000000000000000e+02,9.108644989143860338e-01
1.980000000000000000e+02,9.145448726881636459e-01
2.000000000000000000e+02,9.175329943059815641e-01
