shift_minutes,correlation
-8.000000000000000000e+01,-4.763031630365482383e-01
-7.800000000000000000e+01,-4.460961711698575582e-01
-7.600000000000000000e+01,-4.167228607148975028e-01
-7.400000000000000000e+01,-3.878005608979048224e-01
-7.200000000000000000e+01,-3.588436053335694043e-01
-7.000000000000000000e+01,-3.296041104460026849e-01
-6.800000000000000000e+01,-2.999221543542837654e-01
-6.600000000000000000e+01,-2.695295512441361896e-01
-6.400000000000000000e+01,-2.381062295850681909e-01
-6.200000000000000000e+01,-2.054306634092297468e-01
-6.000000000000000000e+01,-1.714352380125551689e-01
-5.800000000000000000e+01,-1.360903335719710894e-01
-5.600000000000000000e+01,-9.928019306371689556e-02
-5.400000000000000000e+01,-6.083832255411346368e-02
-5.200000000000000000e+01,-2.065004806786374658e-02
-5.000000000000000000e+01,2.129875930793709640e-02
-4.800000000000000000e+01,6.495023578601356873e-02
-4.600000000000000000e+01,1.102396176771144598e-01
-4.400000000000000000e+01,1.571044580438725191e-01
-4.200000000000000000e+01,2.054299504206230365e-01
-4.000000000000000000e+01,2.550174119960305630e-01
-3.800000000000000000e+01,3.056004853987957515e-01
-3.600000000000000000e+01,3.568827722186262430e-01
-3.400000000000000000e+01,4.085652944317335056e-01
-3.200000000000000000e+01,4.603267530628472048e-01
-3.000000000000000000e+01,5.118052884850823325e-01
-2.800000000000000000e+01,5.626388187768082139e-01
-2.600000000000000000e+01,6.124824326538961250e-01
-2.400000000000000000e+01,6.609452495139782613e-01
-2.200000000000000000e+01,7.075651509189276878e-01
-2.000000000000000000e+01,7.518878698622725176e-01
-1.800000000000000000e+01,7.935527756568233615e-01
-1.600000000000000000e+01,8.322882626115800653e-01
-1.400000000000000000e+01,8.678513391851658820e-01
-1.200000000000000000e+01,8.999886669813065287e-01
-1.000000000000000000e+01,9.284197389174054793e-01
-8.000000000000000000e+00,9.528141278715729356e-01
-6.000000000000000000e+00,9.727391671715872601e-01
-4.000000000000000000e+00,9.876266985642360163e-01
-2.000000000000000000e+00,9.968666331457979313e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.968666331457979313e-01
4.000000000000000000e+00,9.876266985642360163e-01
6.000000000000000000e+00,9.727391671715872601e-01
8.000000000000000000e+00,9.528141278715729356e-01
1.000000000000000000e+01,9.284197389174054793e-01
1.200000000000000000e+01,8.999886669813065287e-01
1.400000000000000000e+01,8.678513391851658820e-01
1.600000000000000000e+01,8.322882626115800653e-01
1.800000000000000000e+01,7.935527756568233615e-01
2.000000000000000000e+01,7.518878698622725176e-01
2.200000000000000000e+01,7.075651509189276878e-01
2.400000000000000000e+01,6.609452495139782613e-01
2.600000000000000000e+01,6.124824326538961250e-01
2.800000000000000000e+01,5.626388187768082139e-01
3.000000000000000000e+01,5.118052884850823325e-01
3.200000000000000000e+01,4.603267530628472048e-01
3.400000000000000000e+01,4.085652944317335056e-01
3.600000000000000000e+01,3.568827722186262430e-01
3.800000000000000000e+01,3.056004853987957515e-01
4.000000000000000000e+01,2.550174119960305630e-01
4.200000000000000000e+01,2.054299504206230365e-01
4.400000000000000000e+01,1.571044580438725191e-01
4.600000000000000000e+01,1.102396176771144598e-01
4.800000000000000000e+01,6.495023578601356873e-02
5.000000000000000000e+01,2.129875930793709640e-02
5.200000000000000000e+01,-2.065004806786374658e-02
5.400000000000000000e+01,-6.083832255411346368e-02
5.600000000000000000e+01,-9.928019306371689556e-02
5.800000000000000000e+01,-1.360903335719710894e-01
6.000000000000000000e+01,-1.714352380125551689e-01
6.200000000000000000e+01,-2.054306634092297468e-01
6.400000000000000000e+01,-2.381062295850681909e-01
6.600000000000000000e+01,-2.695295512441361896e-01
6.800000000000000000e+01,-2.999221543542837654e-01
7.000000000000000000e+01,-3.296041104460026849e-01
7.200000000000000000e+01,-3.588436053335694043e-01
7.400000000000000000e+01,-3.878005608979048224e-01
7.600000000000000000e+01,-4.167228607148975028e-01
7.800000000000000000e+01,-4.460961711698575582e-01
8.000000000000000000e+01,-4.763031630365482383e-01
8.200000000000000000e+01,-5.071496467126114238e-01
8.400000000000000000e+01,-5.378753629733450392e-01
8.600000000000000000e+01,-5.674315240309688591e-01
8.800000000000000000e+01,-5.945450947776576012e-01
9.000000000000000000e+01,-6.178405088058174233e-01
9.200000000000000000e+01,-6.362373206430066430e-01
9.400000000000000000e+01,-6.489807827471515411e-01
9.600000000000000000e+01,-6.553378416110753335e-01
9.800000000000000000e+01,-6.547958026845343005e-01
1.000000000000000000e+02,-6.474214617443365682e-01
1.020000000000000000e+02,-6.335586597944494747e-01
1.040000000000000000e+02,-6.133323146285107885e-01
1.060000000000000000e+02,-5.868200506983086706e-01
1.080000000000000000e+02,-5.546437601982142640e-01
1.100000000000000000e+02,-5.181063975312025782e-01
1.120000000000000000e+02,-4.787442978396034277e-01
1.140000000000000000e+02,-4.378424584143985610e-01
1.160000000000000000e+02,-3.962240767409863085e-01
1.180000000000000000e+02,-3.543233173357966392e-01
1.200000000000000000e+02,-3.123911236410369940e-01
1.220000000000000000e+02,-2.706071751478096865e-01
1.240000000000000000e+02,-2.290484685528589304e-01
1.260000000000000000e+02,-1.876848146963952524e-01
1.280000000000000000e+02,-1.464770973687031519e-01
1.300000000000000000e+02,-1.054453400010120223e-01
1.320000000000000000e+02,-6.464391373283709386e-02
1.340000000000000000e+02,-2.408946180339169643e-02
1.360000000000000000e+02,1.634718075735917125e-02
1.380000000000000000e+02,5.698645765978632705e-02
1.400000000000000000e+02,9.810748707306102268e-02
1.420000000000000000e+02,1.395813822565562801e-01
1.440000000000000000e+02,1.807716503529033514e-01
1.460000000000000000e+02,2.207880989394328530e-01
1.480000000000000000e+02,2.590543281657454178e-01
1.500000000000000000e+02,2.958506901361144803e-01
1.520000000000000000e+02,3.320569636925971291e-01
1.540000000000000000e+02,3.681248387865912464e-01
1.560000000000000000e+02,4.033760912420220057e-01
1.580000000000000000e+02,4.361433382784186130e-01
1.600000000000000000e+02,4.641911038545972756e-01
1.620000000000000000e+02,4.850236297999092061e-01
1.640000000000000000e+02,4.962766566646443778e-01
1.660000000000000000e+02,4.964343571821588363e-01
1.680000000000000000e+02,4.857005479694714301e-01
1.700000000000000000e+02,4.662146935263812297e-01
1.720000000000000000e+02,4.411596233874164885e-01
1.740000000000000000e+02,4.135053943476381111e-01
1.760000000000000000e+02,3.855063012678479062e-01
1.780000000000000000e+02,3.591014295601232531e-01
1.800000000000000000e+02,3.360338872267464305e-01
1.820000000000000000e+02,3.169263979004660059e-01
1.840000000000000000e+02,3.004052129539572791e-01
1.860000000000000000e+02,2.839212825768663850e-01
1.880000000000000000e+02,2.658834123843139552e-01
1.900000000000000000e+02,2.466353191860876093e-01
1.920000000000000000e+02,2.271612233624525079e-01
1.940000000000000000e+02,2.078223854934654891e-01
1.960000000000000000e+02,1.888652978787263015e-01
1.980000000000000000e+02,1.705029093602018486e-01
2.000000000000000000e+02,1.527223537367634887e-01
