shift_minutes,correlation
5.800000000000000000e+01,8.722065142211057331e-01
6.000000000000000000e+01,8.673627268509154220e-01
6.200000000000000000e+01,8.627367970102555184e-01
6.400000000000000000e+01,8.583119719500764688e-01
6.600000000000000000e+01,8.541210996517702991e-01
6.800000000000000000e+01,8.502364686875695243e-01
7.000000000000000000e+01,8.467503509252947147e-01
7.200000000000000000e+01,8.437559226010736824e-01
7.400000000000000000e+01,8.413358311550224178e-01
7.600000000000000000e+01,8.395515540870616134e-01
7.800000000000000000e+01,8.384333871307713126e-01
8.000000000000000000e+01,8.379973544097684135e-01
8.200000000000000000e+01,8.382819232505092089e-01
8.400000000000000000e+01,8.393527374866581736e-01
8.600000000000000000e+01,8.412768665083049102e-01
8.800000000000000000e+01,8.440951966632246339e-01
9.000000000000000000e+01,8.477953485229183794e-01
9.200000000000000000e+01,8.523301135111172044e-01
9.400000000000000000e+01,8.576720327452788117e-01
9.600000000000000000e+01,8.638092509356347648e-01
9.800000000000000000e+01,8.706871408944085733e-01
1.000000000000000000e+02,8.781683931615751337e-01
1.020000000000000000e+02,8.860426259904037316e-01
1.040000000000000000e+02,8.940725496148517193e-01
1.060000000000000000e+02,9.020412481232434887e-01
1.080000000000000000e+02,9.097884759336449800e-01
1.100000000000000000e+02,9.172214860942072834e-01
1.120000000000000000e+02,9.242824769420123765e-01
1.140000000000000000e+02,9.309067318532645574e-01
1.160000000000000000e+02,9.370109232463140758e-01
1.180000000000000000e+02,9.425089088146529903e-01
1.200000000000000000e+02,9.473406770743723060e-01
1.220000000000000000e+02,9.514973424247298306e-01
1.240000000000000000e+02,9.549969642579376750e-01
1.260000000000000000e+02,9.578212376503004721e-01
1.280000000000000000e+02,9.599107603145281553e-01
1.300000000000000000e+02,9.612191423495155540e-01
1.320000000000000000e+02,9.617430799268812391e-01
1.340000000000000000e+02,9.615348842329061174e-01
1.360000000000000000e+02,9.606877175589547679e-01
1.380000000000000000e+02,9.592768538110290066e-01
1.400000000000000000e+02,9.573565063471223269e-01
1.420000000000000000e+02,9.550072443227859420e-01
1.440000000000000000e+02,9.523310893429562940e-01
1.460000000000000000e+02,9.494180528706281930e-01
1.480000000000000000e+02,9.463223314179067813e-01
1.500000000000000000e+02,9.430602088988843112e-01
1.520000000000000000e+02,9.396558822007198275e-01
1.540000000000000000e+02,9.361788655018755678e-01
1.560000000000000000e+02,9.326845256655644789e-01
1.580000000000000000e+02,9.291492025473359062e-01
1.600000000000000000e+02,9.255333151298228422e-01
1.620000000000000000e+02,9.218829128209000690e-01
1.640000000000000000e+02,9.183243286704599884e-01
1.660000000000000000e+02,9.149394353773785404e-01
1.680000000000000000e+02,9.116772654095640638e-01
1.700000000000000000e+02,9.084743049962389350e-01
1.720000000000000000e+02,9.053848701415982969e-01
1.740000000000000000e+02,9.024968857690460755e-01
1.760000000000000000e+02,8.998740626994506941e-01
1.780000000000000000e+02,8.976720871966314963e-01
1.800000000000000000e+02,8.961410872745602108e-01
1.820000000000000000e+02,8.954352138841181752e-01
1.840000000000000000e+02,8.955113507867831224e-01
1.860000000000000000e+02,8.962506776693538457e-01
1.880000000000000000e+02,8.976710989742630042e-01
1.900000000000000000e+02,8.999416480105464355e-01
1.920000000000000000e+02,9.031206710128830695e-01
1.940000000000000000e+02,9.069640880317270115e-01
1.960000000000000000e+02,9.109868001516696623e-01
1.980000000000000000e+02,9.146629934453134325e-01
2.000000000000000000e+02,9.176504060025826304e-01
