shift_minutes,correlation
-9.400000000000000000e+01,8.576460325574203347e-01
-9.200000000000000000e+01,8.523037030536199099e-01
-9.000000000000000000e+01,8.477688663180411588e-01
-8.800000000000000000e+01,8.440690008435889347e-01
-8.600000000000000000e+01,8.412514064593263896e-01
-8.400000000000000000e+01,8.393284439589900892e-01
-8.200000000000000000e+01,8.382591074733598546e-01
-8.000000000000000000e+01,8.379762095149849710e-01
-7.800000000000000000e+01,8.384138956327640280e-01
-7.600000000000000000e+01,8.395333981774073528e-01
-7.400000000000000000e+01,8.413185849616422463e-01
-7.200000000000000000e+01,8.437393399950682271e-01
-7.000000000000000000e+01,8.467343971636663857e-01
-6.800000000000000000e+01,8.502211945728197495e-01
-6.600000000000000000e+01,8.541065618468324239e-01
-6.400000000000000000e+01,8.582982279536557346e-01
-6.200000000000000000e+01,8.627239061168914258e-01
-6.000000000000000000e+01,8.673506814761365868e-01
-5.800000000000000000e+01,8.721951693010163709e-01
-5.600000000000000000e+01,8.772997354061070618e-01
-5.400000000000000000e+01,8.826895214450913851e-01
-5.200000000000000000e+01,8.883522507515020372e-01
-5.000000000000000000e+01,8.942300101650337840e-01
-4.800000000000000000e+01,9.002296661639006548e-01
-4.600000000000000000e+01,9.062562589894295195e-01
-4.400000000000000000e+01,9.122397679451523800e-01
-4.200000000000000000e+01,9.181490397129704606e-01
-4.000000000000000000e+01,9.239928722362805713e-01
-3.800000000000000000e+01,9.298023439962304071e-01
-3.600000000000000000e+01,9.356089402164272650e-01
-3.400000000000000000e+01,9.414384039399351645e-01
-3.200000000000000000e+01,9.473111769821559447e-01
-3.000000000000000000e+01,9.532106079623043904e-01
-2.800000000000000000e+01,9.590279885456103326e-01
-2.600000000000000000e+01,9.645829389974052148e-01
-2.400000000000000000e+01,9.697195560089421074e-01
-2.200000000000000000e+01,9.743632462291712537e-01
-2.000000000000000000e+01,9.785138045431706066e-01
-1.800000000000000000e+01,9.822139671734243516e-01
-1.600000000000000000e+01,9.855175913566869283e-01
-1.400000000000000000e+01,9.884718047761557047e-01
-1.200000000000000000e+01,9.911149633580395024e-01
-1.000000000000000000e+01,9.934784771190079411e-01
-8.000000000000000000e+00,9.955734454568478942e-01
-6.000000000000000000e+00,9.973670802823635384e-01
-4.000000000000000000e+00,9.987765942248225670e-01
-2.000000000000000000e+00,9.996869838750361836e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.996869838750361836e-01
4.000000000000000000e+00,9.987765942248225670e-01
6.000000000000000000e+00,9.973670802823635384e-01
8.000000000000000000e+00,9.955734454568478942e-01
1.000000000000000000e+01,9.934784771190079411e-01
1.200000000000000000e+01,9.911149633580395024e-01
1.400000000000000000e+01,9.884718047761557047e-01
1.600000000000000000e+01,9.855175913566869283e-01
1.800000000000000000e+01,9.822139671734243516e-01
2.000000000000000000e+01,9.785138045431706066e-01
2.200000000000000000e+01,9.743632462291712537e-01
2.400000000000000000e+01,9.697195560089421074e-01
2.600000000000000000e+01,9.645829389974052148e-01
2.800000000000000000e+01,9.590279885456103326e-01
3.000000000000000000e+01,9.532106079623043904e-01
3.200000000000000000e+01,9.473111769821559447e-01
3.400000000000000000e+01,9.414384039399351645e-01
3.600000000000000000e+01,9.356089402164272650e-01
3.800000000000000000e+01,9.298023439962304071e-01
4.000000000000000000e+01,9.239928722362805713e-01
4.200000000000000000e+01,9.181490397129704606e-01
4.400000000000000000e+01,9.122397679451523800e-01
4.600000000000000000e+01,9.062562589894295195e-01
4.800000000000000000e+01,9.002296661639006548e-01
5.000000000000000000e+01,8.942300101650337840e-01
5.200000000000000000e+01,8.883522507515020372e-01
5.400000000000000000e+01,8.826895214450913851e-01
5.600000000000000000e+01,8.772997354061070618e-01
5.800000000000000000e+01,8.721951693010163709e-01
6.000000000000000000e+01,8.673506814761365868e-01
6.200000000000000000e+01,8.627239061168914258e-01
6.400000000000000000e+01,8.582982279536557346e-01
6.600000000000000000e+01,8.541065618468324239e-01
6.800000000000000000e+01,8.502211945728197495e-01
7.000000000000000000e+01,8.467343971636663857e-01
7.200000000000000000e+01,8.437393399950682271e-01
7.400000000000000000e+01,8.413185849616422463e-01
7.600000000000000000e+01,8.395333981774073528e-01
7.800000000000000000e+01,8.384138956327640280e-01
8.000000000000000000e+01,8.379762095149849710e-01
8.200000000000000000e+01,8.382591074733598546e-01
8.400000000000000000e+01,8.393284439589900892e-01
8.600000000000000000e+01,8.412514064593263896e-01
8.800000000000000000e+01,8.440690008435889347e-01
9.000000000000000000e+01,8.477688663180411588e-01
9.200000000000000000e+01,8.523037030536199099e-01
9.400000000000000000e+01,8.576460325574203347e-01
9.600000000000000000e+01,8.637839969089312619e-01
9.800000000000000000e+01,8.706629001472642182e-01
1.000000000000000000e+02,8.781453513564881908e-01
1.020000000000000000e+02,8.860207905644229553e-01
1.040000000000000000e+02,8.940516187850890972e-01
1.060000000000000000e+02,9.020207511600409900e-01
1.080000000000000000e+02,9.097682130130074762e-01
1.100000000000000000e+02,9.172017640898416646e-01
1.120000000000000000e+02,9.242638305323631620e-01
1.140000000000000000e+02,9.308895486236590244e-01
1.160000000000000000e+02,9.369953088090609006e-01
1.180000000000000000e+02,9.424946303528599634e-01
1.200000000000000000e+02,9.473272557090666179e-01
1.220000000000000000e+02,9.514843522615489269e-01
1.240000000000000000e+02,9.549842589013961547e-01
1.260000000000000000e+02,9.578090459915448163e-01
1.280000000000000000e+02,9.598996248197395609e-01
1.300000000000000000e+02,9.612095321965860029e-01
1.320000000000000000e+02,9.617350215249999001e-01
1.340000000000000000e+02,9.615281067195075027e-01
1.360000000000000000e+02,9.606819353048182686e-01
1.380000000000000000e+02,9.592716557127488608e-01
1.400000000000000000e+02,9.573513881838531248e-01
1.420000000000000000e+02,9.550019247914524056e-01
1.440000000000000000e+02,9.523252429646451578e-01
1.460000000000000000e+02,9.494108002225095655e-01
1.480000000000000000e+02,9.463129303276484050e-01
1.500000000000000000e+02,9.430496028667312292e-01
1.520000000000000000e+02,9.396466457456662535e-01
1.540000000000000000e+02,9.361729313079938386e-01
1.560000000000000000e+02,9.326815039515645722e-01
1.580000000000000000e+02,9.291471176350926120e-01
1.600000000000000000e+02,9.255301875838602976e-01
1.620000000000000000e+02,9.218776733636044884e-01
1.640000000000000000e+02,9.183174112157250768e-01
1.660000000000000000e+02,9.149326166483063849e-01
1.680000000000000000e+02,9.116718622484563106e-01
1.700000000000000000e+02,9.084696536268719314e-01
1.720000000000000000e+02,9.053790124730558553e-01
1.740000000000000000e+02,9.024880547684985821e-01
1.760000000000000000e+02,8.998614954869000870e-01
1.780000000000000000e+02,8.976560603321391829e-01
1.800000000000000000e+02,8.961221840866594457e-01
1.820000000000000000e+02,8.954132667712499938e-01
1.840000000000000000e+02,8.954853234816351204e-01
1.860000000000000000e+02,8.962200154977435496e-01
1.880000000000000000e+02,8.976368480558697405e-01
1.900000000000000000e+02,8.999057666198618799e-01
1.920000000000000000e+02,9.030849702302259363e-01
1.940000000000000000e+02,9.069301345757290189e-01
1.960000000000000000e+02,9.109553568600182727e-01
1.980000000000000000e+02,9.146329841684537332e-01
2.000000000000000000e+02,9.176195147713052114e-01
