shift_minutes,correlation
-6.000000000000000000e+01,nan
-5.800000000000000000e+01,nan
-5.600000000000000000e+01,nan
-5.400000000000000000e+01,nan
-5.200000000000000000e+01,nan
-5.000000000000000000e+01,nan
-4.800000000000000000e+01,nan
-4.600000000000000000e+01,nan
-4.400000000000000000e+01,nan
-4.200000000000000000e+01,nan
-4.000000000000000000e+01,nan
-3.800000000000000000e+01,nan
-3.600000000000000000e+01,nan
-3.400000000000000000e+01,nan
-3.200000000000000000e+01,4.952636574261295443e-01
-3.000000000000000000e+01,6.486017051265379196e-01
-2.800000000000000000e+01,7.658915126818974795e-01
-2.600000000000000000e+01,8.347515855420264419e-01
-2.400000000000000000e+01,8.695237156745311280e-01
-2.200000000000000000e+01,8.807095287037333131e-01
-2.000000000000000000e+01,8.758617922994452742e-01
-1.800000000000000000e+01,8.635763692499788258e-01
-1.600000000000000000e+01,8.521141696253409226e-01
-1.400000000000000000e+01,8.473810204246088329e-01
-1.200000000000000000e+01,8.531015574165414783e-01
-1.000000000000000000e+01,8.713997346280804024e-01
-8.000000000000000000e+00,9.013142741792747881e-01
-6.000000000000000000e+00,9.372989272160586749e-01
-4.000000000000000000e+00,9.705678134828608083e-01
-2.000000000000000000e+00,9.927470187792537537e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.927470187792537537e-01
4.000000000000000000e+00,9.705678134828608083e-01
6.000000000000000000e+00,9.372989272160586749e-01
8.000000000000000000e+00,9.013142741792747881e-01
1.000000000000000000e+01,8.713997346280804024e-01
1.200000000000000000e+01,8.531015574165414783e-01
1.400000000000000000e+01,8.473810204246088329e-01
1.600000000000000000e+01,8.521141696253409226e-01
1.800000000000000000e+01,8.635763692499788258e-01
2.000000000000000000e+01,8.758617922994452742e-01
2.200000000000000000e+01,8.807095287037333131e-01
2.400000000000000000e+01,8.695237156745311280e-01
2.600000000000000000e+01,8.347515855420264419e-01
2.800000000000000000e+01,7.658915126818974795e-01
3.000000000000000000e+01,6.486017051265379196e-01
3.200000000000000000e+01,4.952636574261295443e-01
3.400000000000000000e+01,nan
3.600000000000000000e+01,nan
3.800000000000000000e+01,nan
4.000000000000000000e+01,nan
4.200000000000000000e+01,nan
4.400000000000000000e+01,nan
4.600000000000000000e+01,nan
4.800000000000000000e+01,nan
5.000000000000000000e+01,nan
5.200000000000000000e+01,nan
5.400000000000000000e+01,nan
5.600000000000000000e+01,nan
5.800000000000000000e+01,nan
6.000000000000000000e+01,nan
